ExistingLogicApp,ExistingLogicAppId,ExistingState,Environment,ResourceType,TriggerName,Frequency,Interval,StartHHMM,TimeZone,VmName,VmResourceId,VmSubscriptionId,VmResourceGroup,VmLocation,DetectedPattern,Role,ProposedLogicApp,GroupKey,Status
bab-crm-dev_vmstart_vms_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crm-dev_vmstart_vms_Scheduled_appweb,Enabled,dev,crm,ScheduledStartTriggers,Week,1,700,Arab Standard Time,DTAZRCRMSPWV02,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-crm-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DTAZRCRMSPWV02,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-crm-swec-rg-01,swedencentral,AP,appweb,bab-dev-crm-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-crm-swec-rg-01|dev|crm|appweb|0700,Ready
bab-crm-dev_vmstart_vms_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crm-dev_vmstart_vms_Scheduled_appweb,Enabled,dev,crm,ScheduledStartTriggers,Week,1,700,Arab Standard Time,DTAZRCRMWBWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-crm-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DTAZRCRMWBWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-crm-swec-rg-01,swedencentral,AP,appweb,bab-dev-crm-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-crm-swec-rg-01|dev|crm|appweb|0700,Ready
bab-crm-dev_vmstart_vms_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crm-dev_vmstart_vms_Scheduled_appweb,Enabled,dev,crm,ScheduledStartTriggers,Week,1,700,Arab Standard Time,DTAZRCRMWBWV02,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-crm-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DTAZRCRMWBWV02,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-crm-swec-rg-01,swedencentral,AP,appweb,bab-dev-crm-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-crm-swec-rg-01|dev|crm|appweb|0700,Ready
bab-crtxup-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crtxup-dev_vms_Scheduled_start,Enabled,dev,crtxup,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DACTXAPGUDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-CRTXUP-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DACTXAPGUDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-CRTXUP-SWEC-RG-01,swedencentral,AP,appweb,bab-dev-crtxup-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-CRTXUP-SWEC-RG-01|dev|crtxup|appweb|0800,Ready
bab-crtxup-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crtxup-dev_vms_Scheduled_start,Enabled,dev,crtxup,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DACTXAPSWDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-CRTXUP-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DACTXAPSWDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-CRTXUP-SWEC-RG-01,swedencentral,AP,appweb,bab-dev-crtxup-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-CRTXUP-SWEC-RG-01|dev|crtxup|appweb|0800,Ready
bab-crtxup-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crtxup-dev_vms_Scheduled_start,Enabled,dev,crtxup,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DAISTAPGUDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-CRTXUP-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DAISTAPGUDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-CRTXUP-SWEC-RG-01,swedencentral,AP,appweb,bab-dev-crtxup-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-CRTXUP-SWEC-RG-01|dev|crtxup|appweb|0800,Ready
bab-crtxup-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crtxup-dev_vms_Scheduled_start,Enabled,dev,crtxup,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DAISTAPSWDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-CRTXUP-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DAISTAPSWDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-CRTXUP-SWEC-RG-01,swedencentral,AP,appweb,bab-dev-crtxup-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-CRTXUP-SWEC-RG-01|dev|crtxup|appweb|0800,Ready
bab-crtxup-db-dev_vms_Scheduled_start,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-crtxup-db-dev_vms_Scheduled_start,Enabled,dev,crtxup,ScheduledStartTriggers,Week,1,750,Arab Standard Time,DACTXDBORDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-CRTXUP-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DACTXDBORDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-CRTXUP-SWEC-RG-01,swedencentral,DB,db,bab-dev-crtxup-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-CRTXUP-SWEC-RG-01|dev|crtxup|db|0750,Ready
bab-dev-dex-upg-db-start-01,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dev-dex-upg-db-start-01,Enabled,dev,dex-upg,ScheduledStartTrigger,Week,1,750,Arab Standard Time,DADEXORDBDLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/BAB-DEV-DEX-UPG-SWEC-RG-01/providers/Microsoft.Compute/virtualMachines/DADEXORDBDLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,BAB-DEV-DEX-UPG-SWEC-RG-01,swedencentral,DB,db,bab-dev-dex-upg-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|BAB-DEV-DEX-UPG-SWEC-RG-01|dev|dex-upg|db|0750,Ready
bab-dgpdpl-dev_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dgpdpl-dev_Scheduled_appweb,Enabled,dev,dgpdpl,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DADGERMAPWV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-dgpdpl-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DADGERMAPWV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-dgpdpl-swec-rg-01,swedencentral,AP,appweb,bab-dev-dgpdpl-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-dgpdpl-swec-rg-01|dev|dgpdpl|appweb|0800,Ready
bab-dgpdpl-dev_Scheduled_appweb,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dgpdpl-dev_Scheduled_appweb,Enabled,dev,dgpdpl,ScheduledStartTriggers,Week,1,800,Arab Standard Time,DADGINFAPLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-dgpdpl-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DADGINFAPLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-dgpdpl-swec-rg-01,swedencentral,AP,appweb,bab-dev-dgpdpl-appweb-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-dgpdpl-swec-rg-01|dev|dgpdpl|appweb|0800,Ready
bab-dgpdpl-dev_vms_Scheduled_db,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dgpdpl-dev_vms_Scheduled_db,Enabled,dev,dgpdpl,ScheduledStartTriggers,Week,1,750,Arab Standard Time,DADGBMNDBLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-dgpdpl-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DADGBMNDBLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-dgpdpl-swec-rg-01,swedencentral,DB,db,bab-dev-dgpdpl-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-dgpdpl-swec-rg-01|dev|dgpdpl|db|0750,Ready
bab-dgpdpl-dev_vms_Scheduled_db,/subscriptions/d88f0b5b-6660-4607-8c6a-395820400912/resourceGroups/bab-core-auto-weeu-rg-01/providers/Microsoft.Logic/workflows/bab-dgpdpl-dev_vms_Scheduled_db,Enabled,dev,dgpdpl,ScheduledStartTriggers,Week,1,750,Arab Standard Time,DADGERMDBLV01,/subscriptions/43cc4f11-ffb1-4a0d-8420-0ba3746b4248/resourceGroups/bab-dev-dgpdpl-swec-rg-01/providers/Microsoft.Compute/virtualMachines/DADGERMDBLV01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248,bab-dev-dgpdpl-swec-rg-01,swedencentral,DB,db,bab-dev-dgpdpl-db-start-01,43cc4f11-ffb1-4a0d-8420-0ba3746b4248|bab-dev-dgpdpl-swec-rg-01|dev|dgpdpl|db|0750,Ready
