bab-dev-web-baas|ReplicaSet/mock-api-app-5cd6d77b96	1	0.300000	0.500000	0	1
mhm-dev|ReplicaSet/cont-mhm-hello-6d9b9b5f64	3	0.000000	0.000000	0	1
openshift-operators|ReplicaSet/amq-broker-controller-manager-765bdf9986	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-scheduler-5954cf8dd4	1	0.050000	0.600000	1	0
bab-dev-k8s-secrets-store-csi|DaemonSet/csi-secrets-store-secrets-store-csi-driver	3	0.210000	0.390000	0	1
openshift-multus|DaemonSet/multus	13	0.130000	0.780000	1	1
bab-dev-rpa-apps-01|ReplicaSet/du-extended-ocr-844f8f5c9d	2	0.040000	0.120000	1	1
q-test|ReplicaSet/bab-startup-service-dd7947fd7	1	0.000000	0.000000	0	1
uipath-argocd|ReplicaSet/argocd-redis-5c6bd8786d	1	0.250000	0.120000	0	1
babamldev|ReplicaSet/sas-decisions-framework-9d4ffb54c	1	0.050000	0.750000	1	0
default|ReplicaSet/prometheus-operator-6dcc6644f	1	0.100000	0.090000	0	1
bab-dev-newbib|ReplicaSet/paymentservicescbx-865dbbbb44	1	0.000000	0.000000	0	1
open-cluster-management-agent-addon|ReplicaSet/managed-serviceaccount-addon-agent-74799ff54c	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-collaboration-99bf88b7d	1	0.100000	0.080000	1	0
openshift-monitoring|ReplicaSet/thanos-querier-7bb95f775	2	0.030000	0.160000	0	1
babamldev|ReplicaSet/sas-configuration-5cd9675b6d	1	0.500000	0.040000	1	0
openshift-gitops|ReplicaSet/openshift-gitops-applicationset-controller-b8f9f84f5	1	0.250000	0.500000	0	1
open-cluster-management-agent-addon|ReplicaSet/application-manager-577fc8b84b	1	0.000000	0.250000	0	1
babamldev|ReplicaSet/sas-import-9-55b8f4cc85	1	0.050000	1.000000	1	0
openshift-network-diagnostics|DaemonSet/network-check-target	13	0.130000	0.130000	1	1
babamldev|ReplicaSet/sas-data-agent-services-745745f597	1	0.050000	0.040000	1	0
open-cluster-management-agent|ReplicaSet/klusterlet-agent-c6d8bb444	3	0.006000	0.030000	0	1
kube-system|ReplicaSet/sealed-secrets-controller-ffbdcc645	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-text-analytics-data-659f4c7c74	1	0.050000	0.040000	1	0
bab-dev-cp4i|ReplicaSet/integration-navigator-ibm-inte-3c22-deployment-57bcbc486f	1	1.000000	1.000000	0	1
babamldev|ReplicaSet/sas-catalog-services-7496d5cdbb	1	0.500000	0.480000	1	0
openshift-cluster-node-tuning-operator|DaemonSet/tuned	13	0.130000	0.520000	1	1
babamldev|ReplicaSet/sas-model-studio-app-8f46f5d45	1	0.050000	0.040000	1	0
openshift-dns|DaemonSet/node-resolver	13	0.065000	0.260000	1	1
bab-dev-observe|ReplicaSet/dev-baas-collector-5c6ddb9468	1	0.000000	0.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/platform-messagebus-service-5d45cdf5bc	10	1.100000	9.000000	1	1
bab-dev-rpa-apps-01|ReplicaSet/aimetering-5fbbb6b4b4	5	0.550000	1.100000	1	1
bab-dev-newbib|ReplicaSet/paymentsalertservice-69ccf89f68	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-device-management-55894d74d5	1	0.100000	0.080000	1	0
bab-dev-rpa-apps-01|ReplicaSet/identity-service-api-669c7678bd	2	1.220000	2.000000	1	0
rhacs-operator|ReplicaSet/rhacs-operator-controller-manager-6f7cb6dd5d	1	0.100000	0.190000	0	1
bab-dev-web-baas|ReplicaSet/statement-manager-service-577df64484	1	0.300000	0.500000	0	1
