Deployment	babamldev	sas-redis-operator	1	50m	50Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-report-alerts	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-report-distribution	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-report-execution	1	50m	2Gi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-report-renderers	1	100m	410Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-report-services-group	1	50m	2Gi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-scheduler	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-score-definitions	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-score-execution	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-search	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-studio	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-studio-app	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-studio-development	1	50m	50Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-subject-contacts	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-alert	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-data-export	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-datahub	1	50m	650Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-feature	1	50m	650Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-indexer	1	50m	650Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-sand	1	50m	650Mi	25m;50m;50m	25Mi;50Mi;50Mi
Deployment	babamldev	sas-svi-scorecard	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-transport	1	50m	650Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-svi-vsd-service	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-text-analytics-data	1	50m	50Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-text-analytics-taxonomies	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-theme-designer-app	1	50m	50Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-transfer	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-transformations	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-treatment-definitions	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-visual-analytics	1	50m;100m	50Mi;200Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-visual-analytics-app	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-visual-investigator-app	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-web-assets	1	500m	750Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-web-renderer	1	100m	410Mi	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-webhooks	1	50m	50Mi	25m;50m;75m;100m	25Mi;50Mi;64Mi;90Mi
Deployment	babamldev	sas-workflow-engine	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-workflow-history	1	50m	650M	25m;50m	25Mi;50Mi
Deployment	babamldev	sas-workflow-manager-app	1	50m	50Mi	25m;50m	25Mi;50Mi
Deployment	cert-manager-operator	cert-manager-operator-controller-manager	1	10m	32Mi		
Deployment	cert-manager	cert-manager	1	0	0		
Deployment	cert-manager	cert-manager-cainjector	1	0	0		
Deployment	cert-manager	cert-manager-webhook	1	0	0		
Deployment	cs-control	ibm-common-service-webhook	1	200m	256Mi		
Deployment	cs-control	secretshare	1	200m	200Mi		
Deployment	default	prometheus-operator	1	100m	100Mi		
Deployment	default	reloader-reloader	1	10m	512Mi		
Deployment	devops-gitops	openshift-gitops-applicationset-controller	1	250m	512Mi		
Deployment	devops-gitops	openshift-gitops-dex-server	1	250m	128Mi	250m	128Mi
Deployment	devops-gitops	openshift-gitops-redis	1	250m	128Mi		
Deployment	devops-gitops	openshift-gitops-repo-server	1	250m	256Mi	250m	256Mi
Deployment	devops-gitops	openshift-gitops-server	1	125m	128Mi		
Deployment	ibm-common-services	ibm-common-service-webhook	0	200m	256Mi		
Deployment	ibm-common-services	secretshare	1	200m	200Mi		
Deployment	istio-dev	grafana	1	10m;10m	128Mi;128Mi		
Deployment	istio-dev	istio-egressgateway	1	10m	128Mi		
Deployment	istio-dev	istio-ingressgateway	1	10m	128Mi		
Deployment	istio-dev	istiod-basic	1	10m	128Mi		
Deployment	istio-dev	prometheus	1	10m;10m;100m	128Mi;128Mi;50Mi	100m	50Mi
Deployment	kube-system	sealed-secrets-controller	1	0	0		
Deployment	mhm-dev	cont-mhm-hello	3	0	0		
Deployment	open-cluster-management-agent-addon	application-manager	1	0	256Mi		
Deployment	open-cluster-management-agent-addon	cert-policy-controller	1	0	150Mi		
Deployment	open-cluster-management-agent-addon	cluster-proxy-proxy-agent	1	0;0;0	0;0;0		
Deployment	open-cluster-management-agent-addon	config-policy-controller	1	0	128Mi		
Deployment	open-cluster-management-agent-addon	governance-policy-framework	1	0	64Mi		
Deployment	open-cluster-management-agent-addon	klusterlet-addon-search	1	0	128Mi		
Deployment	open-cluster-management-agent-addon	klusterlet-addon-workmgr	1	0	128Mi		
Deployment	open-cluster-management-agent-addon	managed-serviceaccount-addon-agent	1	0	0		
Deployment	open-cluster-management-agent	klusterlet	1	50m	64Mi		
Deployment	open-cluster-management-agent	klusterlet-agent	3	2m	16Mi		
Deployment	openshift-apiserver-operator	openshift-apiserver-operator	1	10m	50Mi		
Deployment	openshift-apiserver	apiserver	3	100m;10m	200Mi;50Mi	15m	50Mi
Deployment	openshift-authentication-operator	authentication-operator	1	20m	200Mi		
Deployment	openshift-authentication	oauth-openshift	3	10m	50Mi		
Deployment	openshift-azure-guardrails	gatekeeper-audit	1	100m	512Mi		
Deployment	openshift-azure-guardrails	gatekeeper-controller-manager	3	100m	512Mi		
Deployment	openshift-azure-operator	aro-operator-master	1	0	0		
Deployment	openshift-azure-operator	aro-operator-worker	1	0	0		
Deployment	openshift-cloud-controller-manager-operator	cluster-cloud-controller-manager-operator	1	10m;10m	50Mi;25Mi		
Deployment	openshift-cloud-controller-manager	azure-cloud-controller-manager	2	200m	50Mi	0	0
Deployment	openshift-cloud-credential-operator	cloud-credential-operator	1	10m;10m	20Mi;20Mi		
Deployment	openshift-cloud-network-config-controller	cloud-network-config-controller	1	10m	50Mi		
Deployment	openshift-cluster-csi-drivers	azure-disk-csi-driver-controller	2	10m;10m;10m;10m;10m;10m;10m;10m;10m;10m;10m	50Mi;20Mi;50Mi;20Mi;50Mi;20Mi;50Mi;20Mi;50Mi;20Mi;50Mi	0	0
Deployment	openshift-cluster-csi-drivers	azure-disk-csi-driver-operator	1	10m	50Mi		
Deployment	openshift-cluster-csi-drivers	azure-file-csi-driver-controller	2	10m;10m;10m;10m;10m;10m;10m;10m;10m	50Mi;20Mi;50Mi;20Mi;50Mi;20Mi;50Mi;20Mi;50Mi	0	0
Deployment	openshift-cluster-csi-drivers	azure-file-csi-driver-operator	1	10m	50Mi		
Deployment	openshift-cluster-csi-drivers	csi-nfs-controller	1	10m;10m;10m;10m;10m	20Mi;20Mi;20Mi;20Mi;20Mi		
Deployment	openshift-cluster-machine-approver	machine-approver	1	10m;10m	20Mi;50Mi		
Deployment	openshift-cluster-node-tuning-operator	cluster-node-tuning-operator	1	10m	20Mi		
Deployment	openshift-cluster-observability-operator	distributed-tracing	1	0	0		
Deployment	openshift-cluster-observability-operator	logging	1	0	0		
Deployment	openshift-cluster-observability-operator	obo-prometheus-operator	1	5m	150Mi		
Deployment	openshift-cluster-observability-operator	obo-prometheus-operator-admission-webhook	2	50m	50Mi		
Deployment	openshift-cluster-observability-operator	observability-operator	1	5m	50Mi		
Deployment	openshift-cluster-samples-operator	cluster-samples-operator	1	10m;10m	50Mi;50Mi		
Deployment	openshift-cluster-storage-operator	cluster-storage-operator	1	10m	20Mi		
Deployment	openshift-cluster-storage-operator	csi-snapshot-controller	2	10m	50Mi		
Deployment	openshift-cluster-storage-operator	csi-snapshot-controller-operator	1	10m	65Mi		
Deployment	openshift-cluster-storage-operator	csi-snapshot-webhook	2	10m	20Mi		
Deployment	openshift-cluster-version	cluster-version-operator	1	20m	50Mi		
Deployment	openshift-config-operator	openshift-config-operator	1	10m	50Mi		
Deployment	openshift-console-operator	console-operator	1	10m;10m	100Mi;100Mi		
Deployment	openshift-console	console	2	10m	100Mi		
Deployment	openshift-console	downloads	2	10m	50Mi		
Deployment	openshift-controller-manager-operator	openshift-controller-manager-operator	1	10m	50Mi		
Deployment	openshift-controller-manager	controller-manager	3	100m	100Mi		
Deployment	openshift-dns-operator	dns-operator	1	10m;10m	29Mi;40Mi		
Deployment	openshift-etcd-operator	etcd-operator	1	10m	50Mi		
Deployment	openshift-gitops-operator	openshift-gitops-operator-controller-manager	1	0;1m	0;15Mi		
Deployment	openshift-gitops	cluster	1	250m	128Mi		
Deployment	openshift-gitops	kam	1	250m	128Mi		
Deployment	openshift-gitops	openshift-gitops-applicationset-controller	1	250m	512Mi		
Deployment	openshift-gitops	openshift-gitops-dex-server	1	250m	128Mi	250m	128Mi
Deployment	openshift-gitops	openshift-gitops-redis	1	250m	128Mi		
Deployment	openshift-gitops	openshift-gitops-repo-server	1	250m	256Mi	250m	256Mi
Deployment	openshift-gitops	openshift-gitops-server	1	125m	128Mi		
Deployment	openshift-image-registry	cluster-image-registry-operator	1	10m	50Mi		
Deployment	openshift-image-registry	image-registry	2	100m	256Mi		
Deployment	openshift-ingress-operator	ingress-operator	1	10m;10m	56Mi;40Mi		
Deployment	openshift-ingress	router-default	2	100m	256Mi		
Deployment	openshift-insights	insights-operator	1	10m	30Mi		
Deployment	openshift-keda	custom-metrics-autoscaler-operator	1	100m	100Mi		
Deployment	openshift-keda	keda-admission	1	100m	100Mi		
Deployment	openshift-keda	keda-metrics-apiserver	1	100m	100Mi		
Deployment	openshift-keda	keda-operator	1	100m	100Mi		
Deployment	openshift-kube-apiserver-operator	kube-apiserver-operator	1	10m	50Mi		
Deployment	openshift-kube-controller-manager-operator	kube-controller-manager-operator	1	10m	50Mi		
Deployment	openshift-kube-scheduler-operator	openshift-kube-scheduler-operator	1	10m	50Mi		
Deployment	openshift-kube-storage-version-migrator-operator	kube-storage-version-migrator-operator	1	10m	50Mi		
Deployment	openshift-kube-storage-version-migrator	migrator	1	10m	200Mi		
Deployment	openshift-logging	cluster-logging-operator	1	0	0		
Deployment	openshift-logging	lokistack-distributor	2	1	1Gi		
Deployment	openshift-logging	lokistack-gateway	2	500m;0	500Mi;0		
Deployment	openshift-logging	lokistack-querier	2	1500m	3Gi		
Deployment	openshift-logging	lokistack-query-frontend	2	1	1Gi		
Deployment	openshift-machine-api	cluster-autoscaler-operator	1	10m;20m	20Mi;50Mi		
Deployment	openshift-machine-api	control-plane-machine-set-operator	1	10m	50Mi		
Deployment	openshift-machine-api	machine-api-controllers	1	10m;10m;10m;10m;10m;10m;10m	20Mi;20Mi;20Mi;20Mi;20Mi;20Mi;20Mi		
Deployment	openshift-machine-api	machine-api-operator	1	10m;10m	20Mi;50Mi		
Deployment	openshift-machine-config-operator	machine-config-controller	1	20m;20m	50Mi;50Mi		
Deployment	openshift-machine-config-operator	machine-config-operator	1	20m;20m	50Mi;50Mi		
Deployment	openshift-managed-upgrade-operator	managed-upgrade-operator	1	20m	100Mi		
Deployment	openshift-marketplace	marketplace-operator	1	1m	5Mi		
Deployment	openshift-monitoring	cluster-monitoring-operator	1	10m	75Mi		
Deployment	openshift-monitoring	kube-state-metrics	1	2m;1m;1m	80Mi;15Mi;15Mi		
Deployment	openshift-monitoring	monitoring-plugin	2	10m	50Mi		
Deployment	openshift-monitoring	openshift-state-metrics	1	1m;1m;1m	20Mi;20Mi;32Mi		
Deployment	openshift-monitoring	prometheus-adapter	2	1m	40Mi		
Deployment	openshift-monitoring	prometheus-operator	1	5m;1m	150Mi;15Mi		
Deployment	openshift-monitoring	prometheus-operator-admission-webhook	2	5m	30Mi		
Deployment	openshift-monitoring	thanos-querier	2	10m;1m;1m;1m;1m;1m	12Mi;20Mi;15Mi;15Mi;15Mi;15Mi		
Deployment	openshift-mta	mta-hub	1	500m	1Gi	500m	1Gi
Deployment	openshift-mta	mta-keycloak-postgresql-15	1	100m	350Mi		
Deployment	openshift-mta	mta-operator	1	10m	256Mi		
Deployment	openshift-mta	mta-ui	1	100m	350Mi		
Deployment	openshift-mta	rhsso-operator	1	0	0		
Deployment	openshift-multus	multus-admission-controller	2	10m;10m	50Mi;20Mi		
Deployment	openshift-network-diagnostics	network-check-source	1	10m	40Mi		
Deployment	openshift-network-operator	network-operator	1	10m	50Mi		
Deployment	openshift-oauth-apiserver	apiserver	3	150m	200Mi	15m	50Mi
Deployment	openshift-opentelemetry-operator	opentelemetry-operator-controller-manager	1	100m;5m	64Mi;64Mi		
Deployment	openshift-operator-lifecycle-manager	catalog-operator	1	10m	80Mi		
Deployment	openshift-operator-lifecycle-manager	olm-operator	1	10m	160Mi		
Deployment	openshift-operator-lifecycle-manager	package-server-manager	1	10m	50Mi		
Deployment	openshift-operator-lifecycle-manager	packageserver	2	10m	50Mi		
Deployment	openshift-operators-redhat	loki-operator-controller-manager	1	0;0	0;0		
Deployment	openshift-operators	amq-broker-controller-manager	1	0	0		
Deployment	openshift-operators	istio-operator	1	0	0		
Deployment	openshift-ovn-kubernetes	ovnkube-control-plane	2	10m;10m	20Mi;300Mi		
Deployment	openshift-route-controller-manager	route-controller-manager	3	100m	100Mi		
Deployment	openshift-service-ca-operator	service-ca-operator	1	10m	80Mi		
Deployment	openshift-service-ca	service-ca	1	10m	120Mi		
Deployment	openshift-tempo-operator	tempo-operator-controller	1	100m	64Mi		
Deployment	openshift-user-workload-monitoring	prometheus-operator	1	1m;1m	17Mi;10Mi		
Deployment	projectsha	web-app	2	0	0		
Deployment	q-test	bab-startup-service	1	0	0		
Deployment	rhacs-operator	rhacs-operator-controller-manager	1	100m	200Mi		
Deployment	rmbdev	kony-fabric-apiportal	1	200m	200m		
Deployment	rmbdev	kony-fabric-console	2	300m	300M		
Deployment	rmbdev	kony-fabric-engagement	2	200m	300m		
Deployment	rmbdev	kony-fabric-identity	2	200m	300M		
Deployment	rmbdev	kony-fabric-integration	2	300m	300m		
Deployment	uipath-argocd	argocd-dex-server	1	250m	128Mi	250m	128Mi
Deployment	uipath-argocd	argocd-redis	1	250m	128Mi		
Deployment	uipath-argocd	argocd-repo-server	1	250m	256Mi	250m	256Mi
Deployment	uipath-argocd	argocd-server	1	125m	180Mi		
StatefulSet	bab-azure-devops-agents	sonar-postgresql	0	100m	200Mi		
StatefulSet	bab-azure-devops-agents	sonar-sonarqube	0	400m	2048M	0	0
StatefulSet	bab-dev-cp4i	apic-dev-a7s-ingestion	1	175m	7Gi		
StatefulSet	bab-dev-cp4i	apic-dev-a7s-storage	1	225m	6Gi		
StatefulSet	bab-dev-cp4i	apic-dev-gw	1	1	8Gi		
StatefulSet	bab-dev-cp4i	apic-dev-mgmt-natscluster	1	40m	16Mi		
StatefulSet	bab-dev-cp4i	apic-dev-mgmt-s3proxy	1	80m	48Mi		
StatefulSet	bab-dev-cp4i	apic-dev-ptl-930a1aac-db	1	200m;100m	3Gi;128Mi		
StatefulSet	bab-dev-cp4i	apic-dev-ptl-930a1aac-www	1	200m;150m	1Gi;1Gi		
StatefulSet	bab-dev-cp4i	apic-dev-ptl-nginx	1	20m	512Mi		
StatefulSet	bab-dev-cp4i	cs-keycloak	1	1	1Gi		
StatefulSet	bab-dev-dgpdpl-bigid-01	bigid-cache	1	250m	512Mi		
StatefulSet	bab-dev-dgpdpl-bigid-01	bigid-elasticsearch	1	250m	256Mi		
StatefulSet	bab-dev-dgpdpl-bigid-01	bigid-elasticsearch-data	2	250m	256Mi		
StatefulSet	bab-dev-dgpdpl-bigid-01	bigid-mongodb	1	0	0		
StatefulSet	bab-dev-dgpdpl-bigid-01	bigid-mq	1	500m	500Mi		
StatefulSet	bab-dev-dgpdpl-bigid-privacy-01	pp-postgresql-camunda-postgresql	1	0	0		
StatefulSet	bab-dev-dgpdpl-bigid-privacy-01	pp-postgresql-user-manager-postgresql	1	0	0		
StatefulSet	bab-dev-dgpdpl-bigid-privacy-01	pp-rabbitmq	3	0	0		
StatefulSet	bab-dev-dgpdpl-bigid-privacy-01	pp-redis-node	3	100m;100m	128Mi;128Mi		
StatefulSet	bab-dev-newbib	ex-aao-ss	2	500m	512Mi	500m	512Mi
StatefulSet	bab-dev-observe	tempo-dev-tempo-ingester	1	216m	473520160		
StatefulSet	bab-devops-sonarqube	sonarqube-postgresql	1	100m	200Mi		
StatefulSet	bab-devops-sonarqube	sonarqube-sonarqube	1	1	2Gi		
StatefulSet	babamldev	sas-consul-server	3	250m	150Mi	25m;50m;50m;50m	25Mi;50Mi;50Mi;50Mi
StatefulSet	babamldev	sas-data-agent-server-colocated	1	50m	650Mi	25m;50m	25Mi;50Mi
StatefulSet	babamldev	sas-opendistro-single-node	1	500m	10G	50m;50m;50m	50Mi;50Mi;50Mi
StatefulSet	babamldev	sas-rabbitmq-server	3	1	2Gi	25m;50m;50m	25Mi;50Mi;50Mi
StatefulSet	babamldev	sas-redis-server	2	50m	300Mi	25m;50m;50m	25Mi;50Mi;50Mi
StatefulSet	babamldev	sas-workload-orchestrator	0	1	4Gi	25m;50m;75m;100m;50m	25Mi;50Mi;64Mi;90Mi;50Mi
StatefulSet	devops-gitops	openshift-gitops-application-controller	1	250m	2Gi		
StatefulSet	openshift-gitops	openshift-gitops-application-controller	1	250m	1Gi		
StatefulSet	openshift-logging	lokistack-compactor	1	1	2Gi		
StatefulSet	openshift-logging	lokistack-index-gateway	2	500m	1Gi		
StatefulSet	openshift-logging	lokistack-ingester	2	2	8Gi		
StatefulSet	openshift-monitoring	alertmanager-main	2	4m;1m;1m;1m;1m;1m	40Mi;10Mi;20Mi;15Mi;15Mi;20Mi	1m	10Mi
StatefulSet	openshift-monitoring	prometheus-k8s	2	70m;1m;1m;1m;1m;1m	1Gi;10Mi;25Mi;20Mi;15Mi;10Mi	1m	10Mi
StatefulSet	openshift-user-workload-monitoring	prometheus-user-workload	2	200m;1m;1m;1m;1m;1m	2Gi;10Mi;17Mi;10Mi;10Mi;10Mi	1m	10Mi
StatefulSet	openshift-user-workload-monitoring	thanos-ruler-user-workload	2	1m;1m;1m;1m	21Mi;10Mi;12Mi;15Mi		
StatefulSet	uipath-argocd	argocd-application-controller	1	250m	3Gi		
